id,name,aliases,type,required_markup,markup_phrase,legal_basis,done
e49ecc30-1acd-4c17-8616-40430a6c23b8,Иванов Павел Викторович Partisan,"[""И. П. В. Partisan"",""Павел Иванов Partisan"",""П. В. Иванов Partisan"",""Иванов П. В. Partisan"",""Павел Викторович Partisan"",""И. П. Викторович Partisan"",""П. В. Partisan"",""Иванов П. Викторович Partisan"",""Павлик Иванов Partisan"",""Пашка Иванов Partisan"",""П. Иванов Partisan"",""Иванов Паша Partisan"",""Павел Викторович Иванов Partisan"",""П. Викторович Иванов Partisan"",""Иваныч П. В. Partisan"",""Иванов Павлик Partisan""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
e4c0b21a-6dcd-49b9-b2e9-f56f56824580,Быков Дмитрий Львович,"[""Дмитрий Быков"",""Дмитрий Львович"",""Быков Д. Л."",""Быков Дм. Л."",""Д. Л. Быков"",""Д. Быков"",""Дима Быков"",""Дима Львович"",""Дима Б."",""Быков Дмитрий"",""Димыч Быков"",""Димыч Львович"",""Быков Димыч"",""Димон Быков"",""Димон Львович"",""Быков Димон"",""Димка Быков"",""Димка Львович"",""Быков Димка"",""Быков Д."",""Д. Б."",""Митя Быков"",""Митя Львович"",""Быков Митя""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
e4ca8af5-6868-47f4-887c-08bf6c2bf1d7,Общество с ограниченной ответственностью БОЛЬШАЯ СЕМЕРКА,"[""ООО Большая Семерка"",""ООО БС"",""ООО БСО"",""ООО БСОА"",""ООО БСОО"",""ООО БСОБ"",""ООО БСОС"",""ООО БСОСА"",""ООО БСОСБ"",""ООО БСОСС"",""ООО БСОСО"",""ООО БСОСЧ"",""ООО БСОСШ"",""ООО БСОСЩ"",""ООО БСОСЫ"",""ООО БСОСЬ"",""ООО БСОСЭ"",""ООО БСОСЮ"",""ООО БСОСЯ"",""Большая Семёрка"",""Больша́я Семерка"",""БС"",""БСшка"",""Семёрка"",""БолСем"",""СемерООО"",""Semerka"",""Б7"",""7-ка"",""ООО Семерочка"",""Семёркин"",""БСС""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
e4ef4ef6-be35-4e60-80d8-0f633eda3aac,Поперечный Данила Алексеевич,"[""Поперечный Д. А."",""Поперечный Данила"",""Поперечный Данила А."",""Поперечный Данила Ал."",""Поперечный Данила Алексеевич"",""Данила Поперечный"",""Д. А. Поперечный"",""Д. Поперечный"",""Д. Ал. Поперечный"",""Д. Поперечный А."",""Д. Поперечный Ал."",""Д. Поперечный Алексеевич"",""П. Д. А."",""П. Д. Поперечный"",""П. Д. Ал."",""П. Д. Алексеевич"",""П. Поперечный"",""П. А. Поперечный"",""П. Ал. Поперечный"",""П. Алексеевич Поперечный"",""П. Алексеевич"",""Поперечный Даня"",""Поперечный Данька"",""Данилка Поперечный"",""Данька П."",""Даня П."",""Поперечный Д."",""Данила А. П."",""Поп Даня"",""Попер Даня"",""Попер Д."",""П. Даня"",""Данила П."",""Д. Поп."",""Поперечный Данилка"",""Поперечный Д. Ал."",""Поп Данька"",""Данил Поперечный"",""Д. Попер."",""П. Данила"",""Попер. Д.""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
e52016bd-7d4d-4bdd-b273-48a8bc4e4a6c,Слепаков Семен Сергеевич,"[""Слепаков С. С."",""Слепаков Семен"",""Слепаков Сергеевич"",""Семен Слепаков"",""С. Слепаков"",""Семен С."",""Сергеевич Слепаков"",""С. С. Слепаков"",""Семён Слепаков"",""Семён Сергеевич Слепаков"",""Слепаков Семён"",""Слепаков Семён Сергеевич"",""Слепаков С."",""Семён С."",""Сергеевич С."",""Слепочка"",""Сёмка Слепаков"",""Сема Слепаков"",""Семчик Слепаков"",""Слепаков Семчик"",""Слепаков Сёма""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
e534de4d-4bea-45dd-9587-74c0063edfd8,Межрегиональная общественная организация Информационно-просветительский центр Мемориал,"[""Информационно-просветительский центр Мемориал"",""МОО ИПЦ Мемориал"",""ИПЦ Мемориал"",""Мемориал"",""МОО «Мемориал»"",""ИПЦ «Мемориал»"",""Мемориал (ИПЦ)"",""Общественная организация Мемориал"",""Центр Мемориал""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
e559b3ae-092c-4006-9770-5c3790b1450b,Важенков Артем Валерьевич,"[""Артем Важенков"",""В. А. Важенков"",""Артем В."",""Важенков А. В."",""Важенков Артем"",""Артемка"",""Важен"",""Арт"",""Важенков"",""Артём Важенков"",""Артём Валерьевич Важенков"",""А. В. Важенков"",""Артём В."",""Артёмка Важенков"",""Тёма Важенков"",""Артюша Важенков"",""Артёмчик Важенков"",""Важенков Тёма"",""Важенков Артюша"",""Важенков Артёмчик"",""Артём Валерыч"",""Важенков Артём Валерыч"",""Артём Важенко"",""Важенко Артём""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
e56f23a7-afef-4ed7-8156-8bc455a19400,Апахончич Дарья Александровна,"[""Апахончич Д.А."",""Дарья Апахончич"",""Дарья А."",""А. Д. Апахончич"",""Апахончич Дарья"",""Дарья Александровна"",""Апахончич Даша"",""Даша Апахончич"",""Дарья Апахончич А."",""Апахончич Даша Александровна"",""Даша А."",""Апахончич Д."",""Даша"",""Дарька Апахончич"",""Апахончич Дарька""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
e5e5f672-af45-413b-ad7a-33b75ae99e2f,"Forum Russischsprachiger Europäer e.V. (Форум русскоязычных европейцев, ФРЕ) (https://www.google.com/search?q=%D0%A4%D0%A0%D0%93)","[""FRЕ"",""Русскоязычный Форум Европы"",""Форум Русских Европейцев"",""Русскоязычные в Европе"",""Форум Русскоговорящих Европейцев"",""Форум русских в Европе"",""Русский форум ЕС"",""Форум русскоязычных"",""ФРГ"",""ФРЕшники"",""Форум русских евроиммигрантов"",""Русский еврофорум"",""Форум русскоговорящих"",""ФРЕ-сообщество"",""Форум русской диаспоры"",""Европейский русский клуб""]",нежелательные,false,,ст. 20.33 КоАП РФ,true
e6019365-e3ce-4d0f-9c47-6f61f907c4b5,Феминистское Антивоенное Сопротивление,"[""ФАС"",""Феминисты против войны"",""Сопротивление женщин в военное время"",""Феминистское движение против войны"",""Антивоенные феминистки"",""Феминистское сопротивление"",""ФАСочки"",""Феминистики"",""Феминисточки"",""Антивоенки"",""Военные феминистки"",""Феминистское антивоенное"",""Феминистки сопротивления"",""Феминистское антивоенное движение"",""Феминистская антивоенка"",""ФАСушки"",""Феминистки-антивоенщицы"",""Феминистский отпор""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
e6381b81-4999-4b74-8492-6e80e1133b9e,Орлов Олег Петрович,"[""Орлов О. П."",""Орлов Олег П."",""Орлов Олег"",""Орлов Олег Петрович"",""Олег Орлов"",""Олег П. Орлов"",""О. П. Орлов"",""Олег Петрович Орлов"",""Орлыч"",""Олег Орлыч"",""Орлов Олежка"",""Олежка Орлов"",""Петрович Орлов"",""О. Орлов""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
e6c5fff1-2ac8-4a3e-8702-6fc2582033cf,Куршин Андрей Владимирович,"[""Куршин А. В."",""Куршин Андрей"",""Андрей Куршин"",""Куршин Андрей В."",""Куршин Андрей Владимирович"",""Куршин А. Владимирович"",""А. В. Куршин"",""А. Куршин"",""Андрюша Куршин"",""Андрейка Куршин"",""Куршин Андрюха"",""Андрюха Куршин"",""Куршин Андрейко"",""Андрейко Куршин"",""А. Куршин (Андрей)"",""Андрей Владимирович Куршин (неформально)"",""Куршин Андрей (в кругу друзей)"",""А.В. Куршин (сокращённо)"",""Андрей В. Куршин"",""Куршин Андрей (Владимирович)""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
e6d1d07c-c3ba-4c51-91a6-f935ac02bddf,Фонд Институт экономических и социальных исследований,"[""ФИЭСИ"",""Фонд ИЭСИ"",""Институт экономических и социальных исследований"",""Фонд Экономических и Социальных Исследований"",""Фонд Института Экономических и Социальных Исследований"",""Институт экономиссоцисследований"",""Экономсоцинститут"",""Фонд исследований"",""ИЭСИ"",""Исследовательский фонд"",""Институт Фонда"",""Финансоцфонд"",""Экономфонд"",""ФИСИ"",""Соцэкфонд"",""Исследовательский институт""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
e70947af-653d-4c33-9a19-b26f6791dea5,"Anarchist Black Cross Federation (ABCF, Федерация анархического черного креста) (США)","[""АБКФ"",""ФАЧК"",""Федерация Черного Креста Анархистов"",""Черный Крест"",""Анархо-Черный Крест"",""Федерация ЧК"",""Анархо-Федерация"",""Анархистский Черный Крест"",""ФАЧК-USA"",""Анархический ЧК""]",нежелательные,false,,ст. 20.33 КоАП РФ,true
e76d0777-629d-4600-b226-f698d3640f86,Общественное региональное движение Новгородский Женский Парламент,"[""ОРД НЖП"",""Новгородский Женский Парламент"",""Общественное региональное движение НЖП"",""Женский Парламент Новгород"",""ОРД Новгород"",""Женский Парламент"",""Новгородский ЖенПар"",""ЖП Новгород"",""Новгородский Женский Парламентик"",""НЖПшники"",""ЖенПарламент Новгорода"",""Новгородские женские"",""Женсовет Новгорода"",""ОРД Женщины"",""Новгородские активистки"",""Женский Парл"",""Женское движение НЖП"",""Женский Парламентик"",""Новгородки-активистки"",""Новгородский ЖП"",""ОРД-женщины"",""Новгородский женсовет""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
e78e4b71-2e56-4dda-a230-d08d790481e9,Кирсанов Сергей Владимирович,"[""Кирсанов С. В."",""Кирсанов Сергей"",""Сергей Кирсанов"",""С. В. Кирсанов"",""Сергей Владимирович"",""Кирсанов Сергей В."",""Сергей В."",""Кирсанов Сергей Владимирович"",""С. К."",""Кирсанов Сережа"",""Сережа Кирсанов"",""С. В. К."",""Кирсанов С. Владимирович"",""Сергей Владимирович Кирсанов"",""Кирсан Серега"",""Серега Кирсан"",""Кирсанов С."",""С. Кирсанов"",""Кирсанов Серёжа"",""Серёжа Кирсанов"",""С. В. Кирс.""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
e7919654-cbfa-4a3f-9b9b-4cde6c1f8539,Сидельников Андрей Александрович,"[""Сидельников А. А."",""Сидельников Андрей"",""Андрей Сидельников"",""Сидельников Александр"",""Сидельников Андрей А."",""Сидельников А. Александрович"",""Сидельников Андрей Александрович"",""А. А. Сидельников"",""А. Сидельников"",""Сидельников Сидельников"",""Сидельников Андрей Алекс"",""Сидельников А. Алекс"",""Сидельников А. А. А."",""Сидельников А. А. Александрович"",""Андрюха Сидельников"",""Андрей Сидель"",""Андроид Сидельников"",""Сидор"",""Сан Саныч Сидельников"",""А. Сидель"",""Сидельников Андрюша"",""Леха Сидельников"",""Сидельников Антон"",""Дрюха Сидельников"",""Александрыч Сидельников"",""Сидельников Дрюндель"",""Андрюха Сидель"",""Сидельников Санёк"",""Андрей Сидор"",""Сидельников Андрюшка"",""А. Сан Саныч"",""Сидель"",""Сидельников Андроид"",""Андрюха Сан Саныч""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
e7d097f3-e7f7-4ba5-a5df-a99b651a51b3,Колмановский Илья Александрович,"[""Колмановский И. А."",""Колмановский Илья"",""Колмановский Илья А."",""Колмановский Илья Александрович"",""Илья Колмановский"",""И. А. Колмановский"",""Илья А. Колмановский"",""Колмановский Илюша"",""Колмановский Илюха"",""Колмановский Илька"",""Илюша Колмановский"",""Илья Колманыч"",""Колманыч Илья"",""Ильюха Колмановский"",""И. А. Колманыч"",""Илька Колмановский"",""Колмановский Саныч""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
e80f0963-6f19-4e38-a3c5-defd713a2f78,Литвинов Александр Сергеевич,"[""Александр Литвинов"",""Литвинов А.С."",""Литвинов Александр"",""Саша Литвинов"",""Литвинов Саша"",""А. Литвинов"",""Литвинов А. С."",""Л. А. С."",""Саня Литвинов"",""Александр С. Литвинов"",""Литвинов Саня"",""С. А. Литвинов"",""Александр Сергеевич Литвинов""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
e81ec2ee-28f8-4e00-bcd4-2567c0eeba5f,Жадаев Иван Алексеевич,"[""Жадаев И. А."",""Жадаев Иван"",""Иван Алексеевич Жадаев"",""ЖИА"",""Жадаев Иван А."",""Иван Жадаев"",""Ваня Жадаев"",""Жадаев Иван Алексеевич"",""И. Жадаев"",""Жадаев Ваня"",""Иван А. Жадаев"",""И.А. Жадаев"",""Иван Ж."",""Жадаев И."",""Ваня Ж."",""И. Ж."",""Жадаев В."",""Ваня Алексеевич"",""Иван Алексеевич"",""Иван Жадаев А.""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
e846a0ff-bcde-4dce-b63e-d5f80a75dcbc,Уткин Федор Викторович,"[""Федор Викторович Уткин"",""Ф. В. Уткин"",""Федор Уткин"",""Уткин Ф. В."",""Уткин Федор"",""Уткин Федор В."",""Федя Уткин"",""Федор Викторович"",""Федька Уткин"",""Уткин Федька"",""Ф. Викторович"",""Федя В. Уткин"",""Федор В."",""Ф. Уткин"",""Федор В. У."",""Федя Викторович"",""Уткин Федя""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
e886d68e-d86c-4de7-8617-c7ace1b903e2,Проект Зона солидарности,"[""Зона солидарности"",""Проект ЗС"",""Солидарная зона"",""ЗС"",""Зоня"",""Зона"",""Зона солид"",""Зона солидарности проект"",""ЗС проект"",""Солидарка"",""Зона сол"",""Зонка солидарности"",""Зона солидарности (ЗС)""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
e8a2d3d7-bc35-48f7-bccf-671dcec6f0bc,Автономная некоммерческая организация для издания научно-популярной газеты ТРОИЦКИЙ ВАРИАНТ-НАУКА,"[""АНО для издания газеты ТРОИЦКИЙ ВАРИАНТ-НАУКА"",""АНО для издания газеты ТВ-НАУКА"",""АНО для издания научно-популярной газеты ТВ-НАУКА"",""Автономная НПО для издания газеты ТВ-НАУКА"",""Автономная НПО для издания научно-популярной газеты ТВ-НАУКА"",""АНО ТРОИЦКИЙ ВАРИАНТ"",""АНО ТВ-НАУКА"",""Автономная НКО для газеты ТВ-НАУКА"",""ТВ-НАУКА"",""Троицкий Вариант (газета)"",""Троицкий Вариант-Наука"",""газета ТВ"",""ТВН"",""Автономная НКО ТВ-НАУКА"",""АНО для Троицкого Варианта"",""АНО Троицкий Вариант""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
e8e0275a-07d7-42c3-a3c3-b598bd155cea,Клыга Артем Александрович,"[""Клыга А.А."",""Артем Клыга"",""Клыга Артем"",""Артем Александрович"",""Клыга Арт."",""Артем А."",""Клыга Александрович"",""Артёмка Клыга"",""Артём Клыга"",""Тёма Клыга"",""Клыга Тёма"",""Артём Александрович Клыга"",""Клыга Артём Александрович"",""Клыга Т.А."",""Артём А. Клыга"",""А.А. Клыга"",""Артемчик Клыга""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
e9148671-f649-4f74-a3d8-a46e4251d505,КОМИ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ КОМИССИЯ ПО ЗАЩИТЕ ПРАВ ЧЕЛОВЕКА МЕМОРИАЛ,"[""КРООО КПЗПЧ Мемориал"",""Комиссия по защите прав человека Мемориал"",""Комиссия Мемориал"",""КРООО КПЧ Мемориал"",""Комиссия по правам человека Мемориал"",""КРООО Мемориал"",""Мемориал Коми"",""Коми Мемориал"",""Комиссия Мемориала"",""КПЗПЧ Мемориал"",""КПЧ Мемориал"",""Мемориал КПЗПЧ"",""Мемориал КПЧ"",""КРООО Комиссия Мемориал"",""КРООО Мемориал Коми"",""Коми Комиссия Мемориал"",""Комиссия по правам Мемориал"",""Правозащитный Мемориал"",""Мемориал правозащитников""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
e9352132-fb07-46d6-81b8-fafe2c2ed055,Москва против мобилизации,"[""Москва vs мобилизация"",""Москва против мобилизации"",""МПМ"",""Москва-Мобилизация"",""Москва vs моб"",""Москва прот моб"",""Мск vs мобилизация"",""Мск против мобилизации"",""Мск прот моб"",""Москва-моб"",""Мск-моб"",""Моск моб"",""Мск vs моб"",""Москва против моб"",""Мск против моб""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
e96717b8-d5d0-44bb-9384-5f31fd95038d,Кругликов Кирилл Игоревич,"[""Кругликов К. И."",""Кругликов Кирилл"",""Кирилл Кругликов"",""Кругликов Кирилл И."",""К. И. Кругликов"",""Кирилл Игоревич Кругликов"",""Кирилл Кругликов Игоревич"",""Киря Кругликов"",""Кирилл И. Кругликов"",""К. Кругликов"",""Кругликов К."",""Кирилл Кругликов (Игоревич)"",""Кирилл Игоревич"",""Кирилл Кругликов И."",""Кругликов К.И."",""Кирилл К. Кругликов"",""Кругликов Кирилл Игоревич"",""Кирилл Кругликов-Игоревич""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
e96f8231-ad2a-40c2-95e9-e17ea85cc80e,Воробьев Виктор Викторович,"[""Воробьев В. В."",""Воробьев Виктор"",""Виктор Воробьев"",""Виктор Викторович"",""В. Воробьев"",""В. В. Воробьев"",""В.В.В."",""ВВВ"",""Виктор В."",""Виктор Виктор"",""Виктор Викторович Воробьев"",""Виктор Воробьев Викторович"",""Виктор Воробьев В."",""Виктор В. Воробьев"",""Воробьев В. Виктор"",""Воробьев Виктор В."",""Воробьев Викторович В."",""Воробьев Виктор Викторович"",""Воробьев Викторович Виктор"",""Воробьев Виктор Виктор"",""Воробьев Викторович Викторович"",""Воробьев Виктор Викторович Викторович"",""Виктор Воробьёв"",""Витёк Воробьев"",""Витька Воробьев"",""Витя Воробьев"",""Витек Воробьев"",""Виктор Вовик"",""Воробьев Витя"",""Воробьев Витька"",""Воробьев Витек"",""В. Воробьев (Витя)"",""Витя В."",""Витька В."",""Вовчик Воробьев"",""В. Воробьев (Витек)"",""Виктор Воробьёвич"",""Воробей Виктор"",""Воробьич Виктор"",""Викторчик Воробьев"",""Воробьев Викторчик"",""В. В. (Витька)"",""Виктор Воробь"",""Воробьев В. (Витёк)""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
e990e425-aca4-4e5d-8d0e-db43ba423d37,Региональная общественная организация по улучшению качества жизни общества Сибирская линия жизни,"[""Региональная общественная организация по улучшению качества жизни общества Сибирская линия жизни"",""Сибирская линия жизни"",""СЛЖ"",""Сибирская организация по улучшению жизни"",""РОО по улучшению качества жизни Сибирская линия"",""Сибирская ЛЖ"",""Линия жизни"",""Сибирская линия"",""ЛЖ Сибири"",""Линейка"",""СибЛЖ"",""Линия"",""СибЛиния"",""ЛЖ-Сибирь"",""Сибирка"",""Линя""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
e9fb3e37-04cc-4584-8536-8962a39efb7f,Айнбиндер Александра Александровна,"[""Айнбиндер А.А."",""Александра Айнбиндер"",""Александра Александровна"",""Александра"",""Айнбиндер"",""Айнбиндер Александра А."",""А. Айнбиндер"",""Саша Айнбиндер"",""Саня Айнбиндер"",""Шура Айнбиндер"",""Александра А."",""А. Александровна"",""Айнбиндер Саша"",""Айнбиндер Саня"",""Айнбиндер Шура"",""Айнбиндер А.Александровна"",""А.А. Айнбиндер""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
ea897d0f-77dc-4c12-bbbf-c170908e96b2,"Губанов Алексей Александрович JesusAVGN, Хесус","[""Губанов Алексей Александрович"",""JesusAVGN"",""Хесус"",""Губанов Алексей"",""Губанов А. А."",""Г. А. Губанов"",""Губанов А."",""Алексей Губанов"",""А. Губанов"",""Губанов Алекс"",""Алекс Губанов"",""Леша Губанов"",""Лёша Губанов"",""Алеша Губанов"",""Алексей Г."",""Губанов Лёха"",""Губанов Алёха""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
ea8db1d6-0a77-47fa-ab3c-e408e8170949,Челябинский региональный орган общественной самодеятельности – женское общественное объединение Женщины Евразии,"[""Челябинский региональный орган общественной самодеятельности – женское общественное объединение Женщины Евразии"",""Женщины Евразии"",""Челябинский региональный орган"",""Женское общественное объединение"",""ЧРООС - ЖОО Женщины Евразии"",""Евразийки"",""Челябинские женщины"",""Челябинский орган"",""ЧРООС"",""Женщины из Челябинска"",""Челябинки"",""Евразийское сообщество"",""ЖОО Евразия""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
ea935b0c-2147-4a6f-b21b-2a8a65bb3dce,"Террористическое сообщество 46-й отдельный штурмовой батальон Донбасс Вооруженных сил Украины, созданное на базе батальона территориальной обороны Донбасс Национальной гвардии Украины","[""ТС 46-й ОШБ Донбасс ВСУ"",""Террористическое сообщество 46-й ОШБ Донбасс"",""Батальон Донбасс ВСУ"",""Батальон территориальной обороны Донбасс НГУ"",""БТО Донбасс НГУ"",""46-й отдельный штурмовой батальон Донбасс"",""46-й ОШБ Донбасс"",""Террористическое сообщество 46-й ОШБ"",""Батальон Донбасс"",""Батальон территориальной обороны Донбасс"",""БТО Донбасс"",""46-й батальон"",""Донбасс-батальон"",""Донбассовцы"",""46-й штурмовики"",""Батальон \""Донбасс\"""",""Донбасс 46"",""46-й ОШБ"",""Донбасс ВСУ"",""ТС 46"",""46-й"",""Батальон НГУ"",""Добровольцы Донбасса"",""Донбасс-добровольцы""]",террористы,true,Признана террористической организацией и запрещена на территории РФ,ч. 2 ст. 13.15 КоАП РФ,true
eaaccee0-0369-4cc1-8b4f-28f8e0045a41,Рохнамо ба суи давлати исломи (Путеводитель в исламское государство),"[""Рохнамо ба суи давлати исломи"",""Путеводитель в исламское государство"",""Рохнамо"",""Суи давлати исломи"",""Путеводитель"",""Исламское государство"",""Исламское гос-во"",""Суи"",""Путеводитель в ИГ"",""Руководство в ИГ"",""Гид в ИГ"",""До исламского государства""]",террористы,true,Признана террористической организацией и запрещена на территории РФ,ч. 2 ст. 13.15 КоАП РФ,true
eabadbfa-2e71-4bed-af0f-974134b846d1,Автономная некоммерческая организация Научный центр международных исследований ПИР,"[""АНО НЦМИИ ПИР"",""Научный центр международных исследований ПИР"",""Автономная ННО НЦМИИ ПИР"",""Автономная Некоммерческая организация НЦМИИ ПИР"",""Научный центр ПИР"",""НЦМИИ ПИР"",""Автономная ННО ПИР"",""ПИР-центр"",""Центр ПИР"",""ПИРовский центр"",""научный ПИР"",""ПИРовцы"",""наш ПИР"",""НКО ПИР"",""автономка ПИР"",""ПИРовская организация"",""ПИР-НКО"",""ПИР-наука"",""ПИРовские исследователи"",""НЦМИ ПИР"",""ПИР-МИ"",""ПИР-научцентр"",""ПИР-НЦМИИ""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
eae72a03-c8af-488a-84f2-2992c31e0909,Клепиковская Екатерина Дмитриевна,"[""Клепиковская Е. Д."",""Клепиковская Катя"",""Клепиковская Екатерина"",""Клепиковская К. Д."",""Клепиковская Екатерина Д."",""Клепиковская Екатерина Дмитриевна"",""Клепиковская Катя Дмитриевна"",""Клепиковская Катюша"",""К. Д. Клепиковская"",""Е. Д. Клепиковская"",""Катя Клепиковская"",""Екатерина Клепиковская"",""Клепиковская Екатерина Дм."",""Клепиковская Катерина"",""Клепиковская Катенька""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
eb06c783-e570-439c-a86e-a6bd979ded08,Лученко Ксения Валерьевна,"[""Ксения Лученко"",""Ксюша Лученко"",""Ксюша Валерьевна"",""Лученко К. В."",""Лученко Кс."",""К. В. Лученко"",""Лученко К.В."",""Ксения В. Лученко"",""Ксю Лученко"",""Лученко Ксюша"",""Ксения Валерьевна Лученко"",""Ксю Валерьевна"",""К. Лученко"",""Лученко Ксюха"",""Ксеня Лученко"",""Ксюня Лученко"",""Ксюшка Лученко"",""Лученко Ксенька""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
eb57234c-a8f1-40b0-9485-b8d9c45f1626,"Международная федерация транспортных рабочих (International Transport Workers Federation), Великобритания, Лондон","[""ITWF"",""Международная Федерация Транспортников"",""МФТР"",""Федерация транспортных рабочих"",""International Transport Workers Federation"",""ITF"",""Транспортники"",""Международные транспортники"",""Федерация транспортников"",""МФТ"",""Транспортная федерация"",""Лондонские транспортники"",""ITW"",""Федерация ITF""]",нежелательные,false,,ст. 20.33 КоАП РФ,true
eb5b6953-f611-43cb-b09f-03252ed900ea,Интернет-издание The Moscow Times,"[""The Moscow Times"",""Интернет-издание The Moscow Times"",""The Moscow Times Online"",""Интернет-газета The Moscow Times"",""TMTO"",""IMT"",""The MT"",""Москва Таймс"",""Московские Таймс"",""Moscow Times"",""MT"",""ТМТ"",""MоскТаймс"",""Times Москва"",""The Times Москва"",""МТ""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
eb6c3cca-0d5c-46d5-b42b-6d31cf8d98a5,Суворкин Антон Владимирович Anton S,"[""Суворкин Антон Владимирович"",""Anton S"",""Суворкин А. В."",""Суворкин Антон"",""Anton V"",""Суворкин А. Владимирович"",""Антон Суворкин"",""А. Суворкин"",""Антон В."",""А. В. Суворкин"",""Суворкин Антон В."",""Саня Суворкин"",""Тоха Суворкин"",""Антоша Суворкин"",""Суворкин Тоша"",""Суворкин Саня"",""Anton Suvorkin"",""Suvorkin A."",""A. Suvorkin"",""Suvorkin Anton V.""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
ebb32f86-b71e-4119-9ec3-b43ba703c94d,Кочетков Игорь Викторович,"[""Игорь Кочетков"",""Кочетков И. В."",""Игорь Викторович"",""Кочетков Игорь"",""К. И. В."",""Кочетков Игорь В."",""Игорь Викторович Кочетков"",""Игорь В. Кочетков"",""И. В. Кочетков"",""Игорёк Кочетков"",""Игорь К."",""Кочетков И.В."",""Кочетков И.В"",""КИВ"",""Игорь Викторович К."",""Игорь В"",""Игорь Кочетков В."",""Ваня Кочетков""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
